Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
339401 [4, 6, 4, 0, 0] 5 [0, 2]|Found route: [POIs: (3260, 339365, pharmacy, 0.11237526657682), (4433, 339757, gas_station, 0.8509825640454789), (3111, 339827, pharmacy, 0.5784382573831091), (1060, 339825, restaurant, 0.06055941459712383), (1060, 339825, restaurant, 0.0), Length: 1.6023555026025318, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 31 ms|Time for KNN: 30 ms|Heap fetches: 21|Max heap size: 18
164112 [5, 2, 6, 1, 2] 5 [1, 4]|Found route: [POIs: (3543, 166245, pub_bar, 0.8208940279910916), (2201, 166188, atm_bank, 0.3338854184165916), (4524, 166237, gas_station, 0.08695888222077908), (145, 166258, coffee_shop, 0.3372013501367229), (2534, 166255, atm_bank, 0.03470899078975456), Length: 1.6136486695549397, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 237 ms|Time for KNN: 236 ms|Heap fetches: 163|Max heap size: 122
263925 [4, 6, 2, 2, 2] 5 [2, 4]|Found route: [POIs: (3393, 262899, pharmacy, 1.5143377855293076), (4501, 262839, gas_station, 0.3590051876994922), (2399, 263232, atm_bank, 0.4016845625437415), (2399, 263232, atm_bank, 0.0), (2398, 263256, atm_bank, 0.01809513251493383), Length: 2.2931226682874755, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 26 ms|Time for KNN: 25 ms|Heap fetches: 20|Max heap size: 16
104189 [2, 0, 0, 2, 2] 5 [0, 3]|Found route: [POIs: (2262, 103387, atm_bank, 0.5771755138069378), (652, 103285, restaurant, 0.15116283836392438), (652, 103285, restaurant, 0.0), (2279, 103283, atm_bank, 0.13000126243340698), (2279, 103283, atm_bank, 0.0), Length: 0.8583396146042692, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 11 ms|Time for KNN: 10 ms|Heap fetches: 14|Max heap size: 9
128328 [6, 4, 2, 3, 4] 5 [1, 4]|Found route: [POIs: (4428, 116084, gas_station, 0.8244223282239609), (3247, 114360, pharmacy, 3.6502842074558144), (2189, 114350, atm_bank, 0.07060724973244151), (2774, 113988, movie_theater, 0.22509431005132827), (3251, 113988, pharmacy, 0.0), Length: 4.770408095463545, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2670 ms|Time for KNN: 2661 ms|Heap fetches: 1038|Max heap size: 864
78048 [2, 4, 4, 4, 0] 5 [1, 3]|Found route: [POIs: (2288, 81259, atm_bank, 0.8726864064466439), (3038, 81259, pharmacy, 0.0), (2982, 81237, pharmacy, 0.06148951541273884), (2982, 81237, pharmacy, 0.0), (263, 81325, restaurant, 0.09803761955560138), Length: 1.032213541414984, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 22 ms|Time for KNN: 22 ms|Heap fetches: 35|Max heap size: 11
19087 [6, 2, 2, 4, 2] 5 [2, 4]|Found route: [POIs: (4443, 12115, gas_station, 2.8356632072382366), (2489, 13561, atm_bank, 1.5615473281963752), (2556, 13561, atm_bank, 0.0), (3225, 13712, pharmacy, 0.020064996276365623), (2489, 13561, atm_bank, 0.020064996276365623), Length: 4.4373405279873435, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 33 ms|Time for KNN: 32 ms|Heap fetches: 17|Max heap size: 12
359814 [2, 6, 3, 2, 3] 5 [0, 3]|Found route: [POIs: (2250, 380705, atm_bank, 2.129819604866656), (4494, 370676, gas_station, 1.0405245070730278), (2699, 370865, movie_theater, 1.6093197326801347), (2306, 369671, atm_bank, 0.923835313054847), (2699, 370865, movie_theater, 0.9238353130548467), Length: 6.627334470729512, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2213 ms|Time for KNN: 2212 ms|Heap fetches: 210|Max heap size: 75
151070 [2, 3, 3, 3, 2] 5 [0, 4]|Found route: [POIs: (2654, 150951, atm_bank, 0.13033980960167382), (2808, 150853, movie_theater, 0.7420118791349005), (2808, 150853, movie_theater, 0.0), (2808, 150853, movie_theater, 0.0), (2669, 151342, atm_bank, 0.3517978937741871), Length: 1.2241495825107613, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 23 ms|Time for KNN: 23 ms|Heap fetches: 15|Max heap size: 5
367339 [4, 5, 2, 6, 2] 5 [2, 4]|Found route: [POIs: (2913, 341712, pharmacy, 1.8946836590611582), (3675, 341713, pub_bar, 0.05961896333181632), (2178, 341966, atm_bank, 0.026004514607199457), (4387, 367074, gas_station, 1.3555356047802687), (2239, 344078, atm_bank, 1.188753002906418), Length: 4.524595744686861, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 4498 ms|Time for KNN: 4484 ms|Heap fetches: 1975|Max heap size: 382
