Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
144144 [1, 2, 2, 2, 0] 5 [1, 3]|Found route: [POIs: (225, 144280, coffee_shop, 0.21774353695770088), (2164, 145992, atm_bank, 0.5549376997604482), (2164, 145992, atm_bank, 0.0), (2120, 146044, atm_bank, 0.07443586495120302), (1856, 146044, restaurant, 0.0), Length: 0.8471171016693521, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 77 ms|Time for KNN: 77 ms|Heap fetches: 90|Max heap size: 40
357864 [2, 1, 2, 2, 4] 5 [0, 2]|Found route: [POIs: (2220, 318215, atm_bank, 1.0053113432451308), (1580, 341713, coffee_shop, 1.2429101334887973), (2178, 341966, atm_bank, 0.026004514607199457), (2178, 341966, atm_bank, 0.0), (2913, 341712, pharmacy, 0.08562347793901579), Length: 2.3598494692801433, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 72 ms|Time for KNN: 72 ms|Heap fetches: 40|Max heap size: 22
254015 [2, 3, 2, 5, 3] 5 [0, 2]|Found route: [POIs: (2371, 255183, atm_bank, 1.106247641517443), (2722, 255396, movie_theater, 0.17874406405843085), (2590, 254045, atm_bank, 1.2406213139952558), (3730, 254070, pub_bar, 0.20398916299461095), (2722, 255396, movie_theater, 1.3770148109784714), Length: 4.106616993544212, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1002 ms|Time for KNN: 1001 ms|Heap fetches: 298|Max heap size: 66
202095 [4, 6, 4, 2, 4] 5 [0, 2]|Found route: [POIs: (2830, 221638, pharmacy, 0.8037173638605688), (4374, 222043, gas_station, 0.929280213152356), (2829, 222010, pharmacy, 0.057714204814977355), (2471, 221926, atm_bank, 0.012268681090429178), (2829, 222010, pharmacy, 0.012268681090429178), Length: 1.8152491440087601, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 24 ms|Time for KNN: 24 ms|Heap fetches: 14|Max heap size: 11
147488 [0, 1, 4, 3, 4] 5 [2, 4]|Found route: [POIs: (1998, 102099, restaurant, 0.7388501198191764), (1998, 102099, coffee_shop, 0.0), (3098, 101764, pharmacy, 0.1104079556669526), (2701, 101743, movie_theater, 0.3881505869383343), (2997, 101741, pharmacy, 0.18851434163468325), Length: 1.4259230040591466, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1097 ms|Time for KNN: 1093 ms|Heap fetches: 928|Max heap size: 339
397888 [4, 0, 2, 5, 2] 5 [2, 4]|Found route: [POIs: (3373, 396047, pharmacy, 2.0127780895673686), (313, 335325, restaurant, 1.4627959569887885), (2346, 335361, atm_bank, 0.10652209555395083), (3456, 335308, pub_bar, 0.2908996707834584), (2351, 335386, atm_bank, 0.17561314753842658), Length: 4.048608960431993, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 245 ms|Time for KNN: 245 ms|Heap fetches: 213|Max heap size: 105
279123 [4, 6, 4, 1, 5] 5 [0, 2]|Found route: [POIs: (2854, 272358, pharmacy, 0.9861549232181106), (4441, 272791, gas_station, 0.3332147365858877), (3228, 275384, pharmacy, 3.292516629600486), (2029, 275359, coffee_shop, 0.1631232751698417), (4215, 275289, pub_bar, 0.08276960164617243), Length: 4.8577791662204985, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 86 ms|Time for KNN: 85 ms|Heap fetches: 21|Max heap size: 18
14035 [1, 6, 2, 1, 2] 5 [2, 4]|Found route: [POIs: (1828, 14015, coffee_shop, 0.301352269459774), (4415, 12907, gas_station, 1.8463681781560648), (2526, 11232, atm_bank, 1.0525510916355032), (530, 11365, coffee_shop, 0.13298565284871186), (2334, 11413, atm_bank, 0.049567945447987274), Length: 3.382825137548041, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 164 ms|Time for KNN: 163 ms|Heap fetches: 60|Max heap size: 41
337348 [5, 4, 4, 6, 4] 5 [2, 4]|Found route: [POIs: (3867, 337349, pub_bar, 0.02561856254459343), (2913, 341712, pharmacy, 1.28398749672744), (2913, 341712, pharmacy, 0.0), (4387, 367074, gas_station, 1.3891500535048853), (3158, 368274, pharmacy, 0.5759252124947769), Length: 3.274681325271696, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6792 ms|Time for KNN: 6753 ms|Heap fetches: 3833|Max heap size: 1411
425352 [4, 2, 4, 2, 1] 5 [0, 2]|Found route: [POIs: (3012, 363020, pharmacy, 1.2438867990400129), (2167, 363416, atm_bank, 0.42619405795311216), (3014, 363419, pharmacy, 0.11541312930332348), (2167, 363416, atm_bank, 0.11541312930332348), (1653, 363424, coffee_shop, 0.102026034821141), Length: 2.0029331504209127, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 44 ms|Time for KNN: 43 ms|Heap fetches: 29|Max heap size: 16
322907 [4, 2, 2, 2, 4] 5 [1, 3]|Found route: [POIs: (3073, 322356, pharmacy, 0.5363857510879257), (2206, 323030, atm_bank, 0.14290368115165575), (2206, 323030, atm_bank, 0.0), (2511, 323030, atm_bank, 0.0), (3073, 322356, pharmacy, 0.14290368115165575), Length: 0.8221931133912372, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 31 ms|Time for KNN: 30 ms|Heap fetches: 33|Max heap size: 8
181547 [0, 4, 2, 6, 2] 5 [2, 4]|Found route: [POIs: (785, 183557, restaurant, 1.1414622813396629), (3126, 183558, pharmacy, 0.012883066835521454), (2244, 165768, atm_bank, 0.2519641280713229), (4524, 166237, gas_station, 0.7419897682045773), (2201, 166188, atm_bank, 0.08695888222077908), Length: 2.235258126671864, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 870 ms|Time for KNN: 868 ms|Heap fetches: 477|Max heap size: 257
190734 [1, 6, 2, 2, 2] 5 [2, 4]|Found route: [POIs: (817, 61715, coffee_shop, 0.828261745438009), (4392, 61690, gas_station, 0.2977070000448071), (2118, 58243, atm_bank, 1.68823243368114), (2118, 58243, atm_bank, 0.0), (2117, 58238, atm_bank, 0.13747093922853376), Length: 2.95167211839249, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 34 ms|Time for KNN: 34 ms|Heap fetches: 15|Max heap size: 7
206300 [3, 3, 2, 2, 2] 5 [2, 4]|Found route: [POIs: (2681, 204019, movie_theater, 1.9906551705629034), (2681, 204019, movie_theater, 0.0), (2319, 203692, atm_bank, 0.48563124623870724), (2319, 203692, atm_bank, 0.0), (2320, 203686, atm_bank, 0.011751012880595579), Length: 2.488037429682206, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 54 ms|Time for KNN: 54 ms|Heap fetches: 9|Max heap size: 6
234902 [4, 1, 4, 4, 3] 5 [0, 2]|Found route: [POIs: (3333, 234971, pharmacy, 0.7679330239742418), (1238, 234958, coffee_shop, 0.13079487085904123), (2957, 234441, pharmacy, 1.5241461734118507), (2957, 234441, pharmacy, 0.0), (2753, 233915, movie_theater, 0.4351629647326938), Length: 2.8580370329778275, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 460 ms|Time for KNN: 459 ms|Heap fetches: 362|Max heap size: 79
